,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation
1837,Q3964661,Somananda,re_indian_world,Indian world,875.0,philosopher
1838,Q267828,Totapuri,re_indian_world,Indian world,1815.0,philosopher
1839,Q27263305,Muḥammad ibn Abī Bakr Damāmīnī,re_indian_world,Indian world,1362.0,linguist
1840,Q2986127,Ferdinand Didrichsen,re_indian_world,Indian world,1814.0,botanist
1841,Q20606322,Giani Gian Singh,re_indian_world,Indian world,1822.0,historian
1842,Q316343,Vasubandhu,re_indian_world,Indian world,300.0,philosopher
1843,Q774847,Kumārila Bhaṭṭa,re_indian_world,Indian world,700.0,linguist | philosopher
1844,Q2723463,Hemachandra,re_indian_world,Indian world,1089.0,philosopher | historian | mathematician
1845,Q18640092,Sayyid Mir Jan,re_indian_world,Indian world,1800.0,theologian
1846,Q6406918,Taleb Amoli,re_indian_world,Indian world,1585.0,mathematician
1847,Q63739,Victor Jacquemont,re_indian_world,Indian world,1801.0,botanist | geologist
1848,Q202943,Brahmagupta,re_indian_world,Indian world,590.0,astronomer | mathematician
1849,Q3020852,Debendranath Tagore,re_indian_world,Indian world,1817.0,philosopher
1850,Q5614198,Joseph Davey Cunningham,re_indian_world,Indian world,1812.0,historian
1851,Q334752,Abu'l-Fazl ibn Mubarak,re_indian_world,Indian world,1551.0,historian
1852,Q94905221,Johann Balthasar Kohlhoff,re_indian_world,Indian world,1711.0,theologian
1853,Q6811881,Zakaullah Dehlvi,re_indian_world,Indian world,1832.0,historian
1854,Q4860674,Bari Imam,re_indian_world,Indian world,1617.0,theologian
1855,Q224906,Dayananda Saraswati,re_indian_world,Indian world,1824.0,philosopher
1856,Q11359,Aryabhata,re_indian_world,Indian world,476.0,astronomer | mathematician
1857,Q4112614,Visvanatha Chakravarti,re_indian_world,Indian world,1626.0,theologian
1858,Q3428316,Reuben Burrow,re_indian_world,Indian world,1747.0,astronomer | mathematician
1859,Q337194,Norman Robert Pogson,re_indian_world,Indian world,1829.0,astronomer
1860,Q23782712,Ramdas Sen,re_indian_world,Indian world,1845.0,archeologist
1861,Q6785680,Masum Shah,re_indian_world,Indian world,1538.0,historian
1862,Q11903804,Abd al-Hayy al-Lucknawi,re_indian_world,Indian world,1848.0,theologian
1863,Q1898789,Lars Olsen Skrefsrud,re_indian_world,Indian world,1840.0,linguist
1864,Q3080648,Mirza Muhammad Haidar Dughlat,re_indian_world,Indian world,1499.0,historian
1865,Q1227236,Joseph Tiefenthaler,re_indian_world,Indian world,1710.0,geographer | linguist
1866,Q3929837,Ramacharaka,re_indian_world,Indian world,1799.0,philosopher
1867,Q3696193,Rashid Ahmad Gangohi,re_indian_world,Indian world,1829.0,theologian
1868,Q97220360,Syed Ahmad Dehlvi,re_indian_world,Indian world,1846.0,linguist
1869,Q273969,William Jones,re_indian_world,Indian world,1746.0,botanist | linguist | anthropologist
1870,Q3059959,Eugène Lafont,re_indian_world,Indian world,1837.0,physicist
1871,Q94765,James Wilson,re_indian_world,Indian world,1805.0,economist
1872,Q3348870,Romesh Chunder Dutt,re_indian_world,Indian world,1848.0,historian | economist
1873,Q91498,Benjamin Heyne,re_indian_world,Indian world,1770.0,botanist | anthropologist
1874,Q665235,Gaspar Correia,re_indian_world,Indian world,1496.0,historian
1875,Q2869520,Atmaram Sadashiv Jayakar,re_indian_world,Indian world,1844.0,botanist
1876,Q2484904,Utpaladeva,re_indian_world,Indian world,900.0,philosopher
1877,Q6872020,Mir Ali Sir Thattvi,re_indian_world,Indian world,1728.0,historian
1878,Q5999683,Marmaduke Alexander Lawson,re_indian_world,Indian world,1840.0,botanist
1879,Q3133011,Henry Piddington,re_indian_world,Indian world,1797.0,botanist | meteorologist
1880,Q31829842,Hazrat Shah Makhdum,re_indian_world,Indian world,1216.0,theologian
1881,Q55680936,Isaac Henry Hacker,re_indian_world,Indian world,1848.0,theologian
1882,Q1293308,Edward Rehatsek,re_indian_world,Indian world,1819.0,linguist
1883,Q7251179,Protap Chunder Mozoomdar,re_indian_world,Indian world,1840.0,philosopher
1884,Q335247,Buddhaghosa,re_indian_world,Indian world,401.0,philosopher
1885,Q196546,Syed Ahmed Khan,re_indian_world,Indian world,1817.0,theologian | philosopher
1886,Q64834,Johann Gerhard König,re_indian_world,Indian world,1728.0,botanist
1887,Q774062,Philippe Couplet,re_indian_world,Indian world,1623.0,historian
1888,Q2672093,Ramananda,re_indian_world,Indian world,1400.0,philosopher
1889,Q2097364,George Bogle,re_indian_world,Indian world,1746.0,historian
1890,Q1137118,Diogo do Couto,re_indian_world,Indian world,1542.0,historian
1891,Q5313951,Dumont de Montigny,re_indian_world,Indian world,1696.0,historian
1892,Q312976,Tulsidas,re_indian_world,Indian world,1532.0,philosopher
1893,Q7346497,Robert Kyd,re_indian_world,Indian world,1746.0,botanist
1894,Q1386345,Theodore Edward Cantor,re_indian_world,Indian world,1809.0,botanist | zoologist
1895,Q2478699,Sanatana Goswami,re_indian_world,Indian world,1488.0,theologian
1896,Q7794377,Thomas Taylor,re_indian_world,Indian world,1775.0,botanist
1897,Q20397982,Qutb ad-Din an-Nahrawali,re_indian_world,Indian world,1511.0,historian
1898,Q3565641,Dimitrios Galanos,re_indian_world,Indian world,1760.0,linguist
1899,Q1397486,Keshub Chunder Sen,re_indian_world,Indian world,1838.0,theologian | philosopher
1900,Q7800321,Tibbetibaba,re_indian_world,Indian world,1820.0,philosopher
1901,Q207817,Amir Khosrow,re_indian_world,Indian world,1253.0,philosopher
1902,Q7290322,Ramtanu Lahiri,re_indian_world,Indian world,1813.0,philosopher
1903,Q7910936,Valentine Blacker,re_indian_world,Indian world,1778.0,geographer | historian
1904,Q892489,Francesco della Penna,re_indian_world,Indian world,1680.0,linguist
1905,Q3351571,Bulleh Shah,re_indian_world,Indian world,1680.0,philosopher
1906,Q392835,Shah Waliullah,re_indian_world,Indian world,1703.0,theologian | philosopher
1907,Q560066,Roberto de Nobili,re_indian_world,Indian world,1577.0,linguist
1908,Q55673547,Hieronymus Christoph Wilhelm Eschenbach,re_indian_world,Indian world,1764.0,mathematician
1909,Q19568993,Raja Shivaprasad,re_indian_world,Indian world,1823.0,historian
1910,Q1862254,Alfred Duvaucel,re_indian_world,Indian world,1793.0,zoologist
1911,Q1236734,John Henry Pratt,re_indian_world,Indian world,1809.0,astronomer | physicist | mathematician
1912,Q3633981,Dadu Dayal,re_indian_world,Indian world,1544.0,philosopher
1913,Q2462643,Henry Trimen,re_indian_world,Indian world,1843.0,botanist | taxonomist
1914,Q70458455,John Cave-Browne,re_indian_world,Indian world,1818.0,archeologist
1915,Q3160832,Guru Jambheshwar,re_indian_world,Indian world,1451.0,philosopher
1916,Q231680,Patanjali,re_indian_world,Indian world,-199.0,linguist | philosopher | mathematician
1917,Q2269861,Mahāvīra,re_indian_world,Indian world,900.0,mathematician
1918,Q3200157,Kshemaraja,re_indian_world,Indian world,975.0,philosopher
1919,Q3525596,Thomas Stephens,re_indian_world,Indian world,1549.0,linguist
1920,Q2977486,Muhammad Khwandamir,re_indian_world,Indian world,1475.0,historian
1921,Q7832835,Trailokyanath Sanyal,re_indian_world,Indian world,1848.0,philosopher
1922,Q2493613,Ahmad Sirhindi,re_indian_world,Indian world,1564.0,theologian
1923,Q5318288,Dwijendranath Tagore,re_indian_world,Indian world,1840.0,philosopher | mathematician
1924,Q4832251,Azar Kayvan,re_indian_world,Indian world,1501.0,philosopher
1925,Q379905,Asanga,re_indian_world,Indian world,300.0,philosopher
1926,Q2871163,Auguste Desgodins,re_indian_world,Indian world,1826.0,linguist | zoologist
1927,Q824771,Bernhard Bischopinck,re_indian_world,Indian world,1692.0,theologian
1928,Q355291,Sándor Kőrösi Csoma,re_indian_world,Indian world,1784.0,linguist
1929,Q16944213,Charles Stewart Loch,re_indian_world,Indian world,1849.0,economist
1930,Q6739386,Makhdoom Muhammad Hashim Thattvi,re_indian_world,Indian world,1692.0,theologian
1931,Q2919918,Werner Hoffmeister,re_indian_world,Indian world,1819.0,botanist | zoologist
1932,Q534142,Anthony de Montserrat,re_indian_world,Indian world,1536.0,geographer
1933,Q312952,Mirza Ghulam Ahmad,re_indian_world,Indian world,1835.0,theologian
1934,Q312551,Kabir,re_indian_world,Indian world,1440.0,philosopher
1935,Q189725,Panini,re_indian_world,Indian world,-500.0,linguist
1936,Q47128295,Martin Waldner,re_indian_world,Indian world,1848.0,botanist
1937,Q94930027,Johann Christian Wiedebrock,re_indian_world,Indian world,1713.0,theologian
1938,Q55597410,Jean Saury,re_indian_world,Indian world,1741.0,astronomer | philosopher | mathematician | anatomist
1939,Q2652353,Madhusudan Gupta,re_indian_world,Indian world,1800.0,anatomist
1940,Q2656749,George Henry Kendrick Thwaites,re_indian_world,Indian world,1812.0,botanist | zoologist
1941,Q5006697,C. M. Whish,re_indian_world,Indian world,1795.0,mathematician
1942,Q1557587,Guy Tachard,re_indian_world,Indian world,1648.0,mathematician
1943,Q312967,Guru Gobind Singh,re_indian_world,Indian world,1666.0,philosopher
1944,Q7487700,Shams ud Daula Shah Nawaz Khan,re_indian_world,Indian world,1700.0,historian
1945,Q5564296,Girish Chandra Sen,re_indian_world,Indian world,1835.0,linguist
1946,Q2615068,Johan Peter Rottler,re_indian_world,Indian world,1749.0,botanist
1947,Q312948,William Carey,re_indian_world,Indian world,1761.0,botanist
1948,Q107000,Mirza Ghalib,re_indian_world,Indian world,1797.0,historian
1949,Q158174,Clarke Abel,re_indian_world,Indian world,1780.0,botanist
1950,Q16209128,Makhdoom Bilawal,re_indian_world,Indian world,1451.0,philosopher
1951,Q12240683,Mīr Muḥammad ʻAbbās Lakhnavī,re_indian_world,Indian world,1809.0,theologian
1952,Q1029392,Claude de Visdelou,re_indian_world,Indian world,1656.0,mathematician
1953,Q1493994,Garcia de Orta,re_indian_world,Indian world,1501.0,botanist
1954,Q26223000,Makhdoom Sharfuddin Ahmed Yahya Maneri,re_indian_world,Indian world,1263.0,philosopher
1955,Q37933099,Jean Baptiste François Joseph de Warren,re_indian_world,Indian world,1769.0,astronomer
1956,Q9045,Chanakya,re_indian_world,Indian world,-374.0,philosopher | economist
1957,Q4387084,Raghunatha Siromani,re_indian_world,Indian world,1477.0,philosopher
1958,Q858348,Varāhamihira,re_indian_world,Indian world,505.0,astronomer | mathematician
1959,Q7690714,Te-ongsi Sirijunga Xin Thebe,re_indian_world,Indian world,1704.0,philosopher
1960,Q7289302,Ramchundra,re_indian_world,Indian world,1821.0,mathematician
1961,Q7653164,Swami Bhaskarananda Saraswati,re_indian_world,Indian world,1833.0,philosopher
1962,Q107283233,Waheed uz Zaman Hyderabadi,re_indian_world,Indian world,1850.0,historian
1963,Q2404423,George Gardner,re_indian_world,Indian world,1812.0,botanist | zoologist
1964,Q983574,Radhanath Sikdar,re_indian_world,Indian world,1813.0,mathematician
1965,Q7288592,Ram Singh,re_indian_world,Indian world,1816.0,philosopher
1966,Q2066944,Svātmārāma,re_indian_world,Indian world,1400.0,philosopher
1967,Q987763,Edwin Felix Thomas Atkinson,re_indian_world,Indian world,1840.0,zoologist
1968,Q4746598,Amir Meenai,re_indian_world,Indian world,1829.0,linguist
1969,Q2785614,Albert d'Orville,re_indian_world,Indian world,1621.0,geographer
1970,Q48752404,Andreas Strobl,re_indian_world,Indian world,1703.0,astronomer
1971,Q2471848,Sarat Chandra Das,re_indian_world,Indian world,1849.0,linguist
1972,Q15994645,Anne Monson,re_indian_world,Indian world,1726.0,botanist
1973,Q1344635,Niccolao Manucci,re_indian_world,Indian world,1639.0,historian
1974,Q4115269,Azad Bilgrami,re_indian_world,Indian world,1704.0,historian
1975,Q3629943,`Abd al-Qadir Bada'uni,re_indian_world,Indian world,1540.0,linguist | historian
1976,Q2511208,Vasugupta,re_indian_world,Indian world,860.0,philosopher
1977,Q15131538,Maheśvarānanda,re_indian_world,Indian world,1201.0,philosopher
1978,Q2639769,Shri Guru Ravidass,re_indian_world,Indian world,1450.0,philosopher
1979,Q201803,Benjamin Robins,re_indian_world,Indian world,1707.0,mathematician
1980,Q140584,Muhammad Aufi,re_indian_world,Indian world,1171.0,historian
1981,Q553722,Śāntarakṣita,re_indian_world,Indian world,725.0,philosopher
1982,Q9422,Mahavira,re_indian_world,Indian world,-539.0,philosopher
1983,Q2041521,Gulbadan Begum,re_indian_world,Indian world,1523.0,historian
1984,Q15458738,Henry James Anderson,re_indian_world,Indian world,1799.0,astronomer
1985,Q7344773,Robert Gill,re_indian_world,Indian world,1804.0,archeologist
1986,Q6934061,Mulla Mahmud Jaunpuri,re_indian_world,Indian world,1585.0,astronomer | philosopher
1987,Q1539502,Gottfried Weigle,re_indian_world,Indian world,1816.0,linguist
1988,Q2551244,Anandavardhana,re_indian_world,Indian world,820.0,philosopher
1989,Q115590,Madhava of Sangamagrama,re_indian_world,Indian world,1350.0,astronomer | mathematician
1990,Q2357643,Brahmadeva,re_indian_world,Indian world,1060.0,astronomer | mathematician
1991,Q2548030,Nilakantha Somayaji,re_indian_world,Indian world,1444.0,astronomer | mathematician
1992,Q3524867,Bhadrabahu,re_indian_world,Indian world,-366.0,philosopher
1993,Q3595804,Achyutananda Dasa,re_indian_world,Indian world,1510.0,philosopher
1994,Q3595700,Vararuchi,re_indian_world,Indian world,-250.0,linguist | mathematician
1995,Q153187,Ajita Kesakambali,re_indian_world,Indian world,-500.0,philosopher
1996,Q3522889,Robert Bruce Foote,re_indian_world,Indian world,1834.0,geologist | anthropologist | archeologist
1997,Q335371,Madhvacharya,re_indian_world,Indian world,1238.0,philosopher
1998,Q2623927,Ramakrishna Gopal Bhandarkar,re_indian_world,Indian world,1837.0,historian
1999,Q22117245,Imamul Aroos,re_indian_world,Indian world,1816.0,theologian
2000,Q66439336,Satyabodha Tirtha,re_indian_world,Indian world,1701.0,philosopher
2001,Q63283653,Satyadharma Tirtha,re_indian_world,Indian world,1743.0,philosopher
2002,Q94172306,Narayanacharya,re_indian_world,Indian world,1600.0,philosopher
2003,Q6373672,Karunai Prakasar,re_indian_world,Indian world,1756.0,philosopher
2004,Q66428184,Satyanidhi Tirtha,re_indian_world,Indian world,1580.0,philosopher
2005,Q56884368,James Kennedy,re_indian_world,Indian world,1815.0,theologian
2006,Q4387083,Raghunatha Bhatta Goswami,re_indian_world,Indian world,1505.0,theologian
2007,Q2350157,Purandara Dasa,re_indian_world,Indian world,1484.0,philosopher
2008,Q6443518,Kumara Swamy Desikar,re_indian_world,Indian world,1711.0,philosopher
2009,Q1033695,Dnyaneshwar,re_indian_world,Indian world,1275.0,philosopher
2010,Q45740313,Shridhar Swami Nazarekar,re_indian_world,Indian world,1658.0,philosopher
2011,Q6936683,Munishvara,re_indian_world,Indian world,1650.0,mathematician
2012,Q66183627,Satyanatha Tirtha,re_indian_world,Indian world,1648.0,philosopher
2013,Q13111845,Govinda Bhattathiri,re_indian_world,Indian world,1237.0,astronomer
2014,Q5101354,Chinthamani Ragoonatha Chary,re_indian_world,Indian world,1822.0,astronomer
2015,Q2075639,Yamunacharya,re_indian_world,Indian world,950.0,philosopher
2016,Q12425547,Pathani Samanta,re_indian_world,Indian world,1835.0,astronomer
2017,Q3595755,Jyeṣṭhadeva,re_indian_world,Indian world,1500.0,astronomer | mathematician
2018,Q18735988,William McNair,re_indian_world,Indian world,1849.0,geographer
2019,Q7791382,Thomas Jones,re_indian_world,Indian world,1810.0,linguist
2020,Q891045,Parameshvara,re_indian_world,Indian world,1370.0,astronomer | mathematician
2021,Q6150791,Janardanswamy,re_indian_world,Indian world,1504.0,philosopher
2022,Q55902505,Tārānātha Tarkavācaspati Bhaṭṭācārya,re_indian_world,Indian world,1812.0,linguist
2023,Q2655917,Jiva Goswami,re_indian_world,Indian world,1511.0,linguist
2024,Q171195,Nāgārjuna,re_indian_world,Indian world,150.0,philosopher
2025,Q558272,Dignāga,re_indian_world,Indian world,480.0,philosopher
2026,Q1741798,Ramanuja,re_indian_world,Indian world,1017.0,theologian | philosopher
2027,Q63258089,Robert Gage,re_indian_world,Indian world,1813.0,zoologist
2028,Q967233,Robert Christopher Tytler,re_indian_world,Indian world,1818.0,zoologist
2029,Q3530291,Vedanta Desika,re_indian_world,Indian world,1269.0,philosopher
2030,Q2343604,Vallabha,re_indian_world,Indian world,1479.0,philosopher
2031,Q2989506,Rupa Goswami,re_indian_world,Indian world,1489.0,philosopher
2032,Q7918786,Velaiyar,re_indian_world,Indian world,1768.0,philosopher
2033,Q5657354,Haridatta,re_indian_world,Indian world,700.0,astronomer | mathematician
2034,Q4857748,Bapudeva Sastri,re_indian_world,Indian world,1821.0,astronomer | mathematician
2035,Q527384,Pingala,re_indian_world,Indian world,-149.0,linguist | mathematician
2036,Q7919473,Vemana,re_indian_world,Indian world,1652.0,philosopher
2037,Q8008992,William Ferguson,re_indian_world,Indian world,1820.0,botanist | zoologist
2038,Q3537994,Raghavendra Tirtha,re_indian_world,Indian world,1595.0,philosopher
2039,Q7194114,Pillai Lokacharya,re_indian_world,Indian world,1205.0,philosopher
2040,Q6360377,Kanaka Dasa,re_indian_world,Indian world,1509.0,philosopher
2041,Q2833104,Alexander Dow,re_indian_world,Indian world,1736.0,linguist
2042,Q15968152,Jack Francis Needham,re_indian_world,Indian world,1842.0,linguist
2043,Q558275,the one eyed,re_indian_world,Indian world,200.0,philosopher
2044,Q93267410,Raghunatha Tirtha,re_indian_world,Indian world,1405.0,philosopher
2045,Q1423663,Yajnavalkya,re_indian_world,Indian world,-800.0,astronomer | philosopher
2046,Q5618471,Gunabhiram Barua,re_indian_world,Indian world,1837.0,historian
2047,Q4143328,Gopala Bhatta Goswami,re_indian_world,Indian world,1503.0,theologian
2048,Q180967,Adi Shankara,re_indian_world,Indian world,788.0,philosopher
2049,Q2349261,Fernão Vaz Dourado,re_indian_world,Indian world,1520.0,geographer
2050,Q5345847,Edward West,re_indian_world,Indian world,1782.0,economist
2051,Q314394,Jyotirao Phule,re_indian_world,Indian world,1827.0,philosopher
2052,Q4673518,Acharya Bhikshu,re_indian_world,Indian world,1726.0,philosopher
2053,Q16155497,Zainuddin Makhdoom II,re_indian_world,Indian world,1531.0,historian
2054,Q771686,Basava,re_indian_world,Indian world,1134.0,philosopher
2055,Q48730567,Akshobhya Tirtha,re_indian_world,Indian world,1282.0,theologian | philosopher
2056,Q445460,Shantideva,re_indian_world,Indian world,685.0,philosopher
2057,Q982481,Mahadev Govind Ranade,re_indian_world,Indian world,1842.0,philosopher
2058,Q21519259,José Camilla Lisboa,re_indian_world,Indian world,1822.0,botanist
2059,Q21519259,José Camilla Lisboa,re_indian_world,Indian world,,botanist
2060,Q13121964,Siddharudha Swami,re_indian_world,Indian world,1837.0,philosopher
2061,Q64031619,Raghuttama Tirtha,re_indian_world,Indian world,1548.0,philosopher
2062,Q66085380,Satyapriya Tirtha,re_indian_world,Indian world,1701.0,philosopher
2063,Q6167696,Jayatirtha,re_indian_world,Indian world,1345.0,philosopher
